		* Seventeen '' Fantômas '' fumetti magazines adapting books 1 , 2 , 3 , and 5 were published by
Del Duca	ORGANIZATION	in
1962	DATE	and
1963	DATE	.
		
		* A new weekly `` Fantômas '' color page , written by
Agnès Guilloteau	PERSON	and drawn by
Jacques Taillefer	PERSON	, was again syndicated by
Opera Mundi	ORGANIZATION	in
1969	DATE	and published in '' Jours de
France	LOCATION	'' .
		
		* Finally , a series of '' Fantômas '' graphic novels written by
L. Dellisse	PERSON	and drawn by
Claude Laverdure	PERSON	were published by Belgian publisher
Claude Lefrancq	PERSON	: ''
L'Affaire Beltham	PERSON	'' -LRB-
1990	DATE	-RRB- , '' Juve contre Fantômas '' -LRB-
1991	DATE	-RRB- , and '' Le Mort qui Tue '' -LRB-
1995	DATE	-RRB- .
		
		During the
1960s	DATE	the Mexican comics publisher Editorial
Novaro	PERSON	produced a '' Fantomas , La Amenaza Elegante '' -LRB- Fantomas , the Elegant Threat -RRB- comic book series that became popular throughout
Latin America	LOCATION	.
		
		This was apparently meant to be the same character , although rewritten as a hero , and with no acknowledgement to the original French books or films .
		
		Perhaps as a way to make the original French character more attuned to Latin American audiences who crave justice avengers in fiction and national politics .
		
		It is not known if this was done with or without legal permission .
		
		This Fantômas was a thief who committed spectacular robberies just for the thrill of it , and wore a white skintight mask all the time or a variety of disguises so his true face was never shown to his nemeses .
		
		The character was also pursued by the authorities , in his case mainly by a French police inspector named
Gerard	PERSON	.
		
		His mask in the Latin American version - which was clearly inspired by the black mask worn by the Italian comic book criminal '' Diabolik '' - and his use of it , seems to have been influenced by the popular images generated by Mexican wrestling .
		
		The Latin American Fantômas mixed Italian and Mexican styles creating a wikt : hybrid | hybrid - just as the flag of
Mexico	LOCATION	and the flag of
Italy	LOCATION	are made different by the central emblem of the Aztec pictogram for
Tenochtitlan	LOCATION	on the Mexican flag .
		
		The French character wore a black mask like his Italian inspiration , the Latin American a white mask like Mexican wrestling hero Santo -LRB- literally ` saint ' in Spanish -RRB- -
Italy	LOCATION	faces
Africa	LOCATION	home to a majority Black population ,
Mexico	LOCATION	the
United States	LOCATION	mostly with a majority White population .
		
		These characters had to remain relevant and mysterious to their specific geographical regions to survive and succeed .
		
		Apparently the series was also influenced by the '' James Bond '' movies , as Fantômas , equipped with advanced technology created by a scientist called Professor
Semo	PERSON	, had all kind of adventures around the world , and even fought other , more cruel criminals .
		
		The Latin American Fantômas , created in
Mexico	LOCATION	, encompassed the aesthetic of both the British James Bond and American
Hugh Hefner	PERSON	, who created '' Playboy '' magazine , with a necessary dose of traditional Latin American machismo .
		
		A mixture that immediately gained traction with vast Latino audiences , mostly prepubescent and adolescents males .
		
		Latino Fantômas also was a millionaire , owning several corporations under assumed identities , had secret headquarters outside
Paris	LOCATION	, and was assisted by several secret agents , including the 12 `` Zodiac Girls '' , beautiful women who assisted him personally and dressed provocatively , known only by their codenames - the signs of the zodiac .
		
		The attractive female element was another concession to Latin American audiences familiar with beautiful women as part of male-dominated environments playing key roles without hiding their femininity and preceding
Charlie	PERSON	's Angels by decades .
		
		Although cancelled years ago -LRB-
Novaro	ORGANIZATION	folded in
1985	DATE	, and a character revival by rival Grupo Editorial Vid in
Mexico	LOCATION	in the
1990s	DATE	did not last long -RRB- , it is from this Mexican comic that the character is best known in both
Central America	LOCATION	and
South America	LOCATION	.
		
		Fantômas continues to be one of
Latin America	LOCATION	's favorite comic characters .
		
		For more information on this version of the character check the link to the Fantomas Lives website below .
		
		A short '' Fantômas '' story by
Paul Kupperberg	PERSON	and
Roy Mann	PERSON	appeared in '' Captain Action Comics '' No. 1 , published in
2009	DATE	by
Moonstone Books	ORGANIZATION	.
		
		The '' Fantômas '' novels and the subsequent films were highly regarded by the French avant-garde of the day , particularly by the surrealists .
		
		
Blaise Cendrars	PERSON	"called the series `` the modern Aeneid '' ;"
Guillaume Apollinaire	PERSON	said that `` from the imaginative standpoint '' Fantômas '' is one of the richest works that exist . ''
		
		The painter
René Magritte	PERSON	and the surrealist poet and novelist
Robert Desnos	PERSON	both produced works alluding to Fantômas .
		
		The movies were also very popular in the
Soviet Union	LOCATION	.
		
		After their success Fantômas had a short appearance in two popular Soviet comedies : `` Seven Old Men and One Girl '' -LRB-
1968	DATE	, directed by
E. Karelov	PERSON	-RRB- and `` Old Men Bandits '' -LRB-
1971	DATE	, directed by
E. Ryazanov	ORGANIZATION	-RRB- .
		
		In
2007	DATE	, Russian author
Andrey Shary	PERSON	published the book '' Sign F : Fantomas in Books and on the Screen '' , dealing in particular with this phenomenon .
		
		* '' Fantômas '' may well have been influenced by its less well remembered predecessor , '' Zigomar '' , the creation of
Léon Sazie	PERSON	, which first appeared as a serial in '' Le Matin '' in
1909	DATE	, then as a pulp magazine -LRB- 28 issues -RRB- in
1913	DATE	, and again in '' Zigomar contre Zigomar '' for eight more issues in
1924	DATE	.
		
		* In
France	LOCATION	alone , Fantômas spawned numerous imitators .
		
		Among those are
Arnould Galopin	ORGANIZATION	's '' Tenebras '' ,
Gaston René	PERSON	's '' Masque Rouge '' ,
Arthur Bernède	PERSON	's '' Belphégor -LRB- novel -RRB- | Belphégor '' ,
R. Collard	PERSON	's '' Demonax '' and
Marcel Allain	PERSON	's own '' Tigris '' , '' Fatala '' , '' Miss Teria '' and '' Ferocias '' .
		
		* The
1915	DATE	adventure film '' Filibus '' was probably inspired largely by the popularity of '' Fantômas '' , although the film 's title character , a female air pirate , strongly resembles Arsène Lupin .
		
		* After the success of the first Fantômas -LRB-
1913	DATE	serial -RRB- | Fantômas film serial directed by
Louis Feuillade	PERSON	,
Gaumont	PERSON	produced another serial directed by
Feuillade	ORGANIZATION	in the same style , '' Les Vampires '' , about a gang of criminals .
		
		As Feuillade had been criticized for glorifying outlaws , his next serial for Gaumont , '' Judex '' , starred this time a positive hero , a mysterious avenger conceived as an honest version of Fantômas .
		
		Judex was himself featured in various adaptations , sequels and remakes .
		
		The original '' Judex '' serial was released in the
United States	LOCATION	and appears to have been an inspiration for the American pulp character The Shadow , who was himself an inspiration for Batman.Xavier Fournier , '' Super-héros : une histoire française '' ,
Huginn Muninn	PERSON	,
2014	DATE	, p. 69-73 * Fantômas has appeared in an unauthorized fashion in two French stage plays : ''
Nick Carter	PERSON	vs. Fantômas '' -LRB-
1910	DATE	#NOM?
Alexandre Bisson	PERSON	and
Guillaume Livet	PERSON	-LRB- translated , ISBN 978-1-934543-05-4 -RRB- and ''
Sherlock Holmes	PERSON	vs. Fantômas '' -LRB- '' La Mort d'
Herlock Sholmes	PERSON	, ou Bandits en Habits Noirs '' ,
1914	DATE	#NOM?
Pierre de Wattyne	PERSON	and
Yorril Walter	PERSON	-LRB- translated , ISBN 978-1-934543-67-2 -RRB- .
		
		* A number of Italian dark villains of the
1960s	DATE	were clearly influenced by Fantômas .
		
		Among the most famous are Diabolik ,
Kriminal	LOCATION	, Killing , and
Satanik	ORGANIZATION	.
		
		* The British film critic and writer
Kim Newman	PERSON	has argued that '' Fantômas '' inspired the '' Pink Panther '' film series starring
Peter Sellers	PERSON	.
		
		In the initial
1963	DATE	'' Pink Panther '' film ,
Fantômas	PERSON	was transformed into Sir
Charles Lytton	PERSON	-LRB- the Phantom -RRB- , and Inspector Juve became Inspector Clouseau .
		
		* '' Fantômas '' also has many plot points in common with the
1969	DATE	Hong Kong movie '' Temptress of a Thousand Faces '' .
		
		* Paperinik , -LRB- Duck Avenger -RRB- alter-ego of Donald Duck created by
Guido Martina	PERSON	and
Giovan Battista Carpi	PERSON	in
1969	DATE	, is partly based on Fantômas .
		
		His predecessor , Fantomius , -LRB- Fantomallard -RRB- was obviously also named after
Fantômas	PERSON	.
		
		In
France	LOCATION	the character is known as
Fantomiald	LOCATION	"; in"
Germany	LOCATION	as
Phantomias	LOCATION	"; in Greek as Phantom Duck and in"
Spain	LOCATION	as
Patomas	LOCATION	.
		
		* '' Fantômas '' inspired
Julio Cortázar	PERSON	's
1975	DATE	novella '' Fantomas contra los vampiros multinacionales '' .
		
		* A character in the Doctor Who novel The Man in the Velvet Mask -LRB-
1996	DATE	-RRB- is named Fantômas .
		
		* '' Fantomas '' was the inspiration for the character Mr.
Ixnay	PERSON	, who appears in '' The Chuckling Whatsit '' , a
1997	DATE	graphic novel by writer/artist
Richard Sala	PERSON	, creator of '' Invisible Hands '' , an animated homage to old-fashioned mystery thrillers which aired on
MTV	ORGANIZATION	.
		
		* In
1999	DATE	, former Faith No More singer
Mike Patton	PERSON	named his metal group '' Fantômas -LRB- band -RRB- | Fantômas '' after the fictional character .
		
		* There is a
Marvel Comics	ORGANIZATION	character named Fantomex , first appearing in
August 2002	DATE	.
		
		He was created by
Grant Morrison	PERSON	and
Igor Kordey	PERSON	for the title '' New X-Men '' .
		
		* In one of the The New Traveller 's Almanac | back-story sections of the graphic novel '' The League of Extraordinary Gentlemen , Volume II '' ,
Fantômas	PERSON	is described as being a member of `` Les Hommes Mystérieux '' , the French counterpart of the
League	ORGANIZATION	, alongside
Arsène Lupin	PERSON	, the sky-pirate
Robur	ORGANIZATION	, and the
Nyctalope	LOCATION	.
		
		In the follow-up , '' The League of Extraordinary Gentlemen : Black Dossier '' , the
League	ORGANIZATION	's encounter with
Les Hommes	ORGANIZATION	is halted once
Fantômas	ORGANIZATION	detonates a bomb which destroys the
Opera Garnier	ORGANIZATION	, after saying in unaccented English , `` I win '' .
		
		* The character of Spectrobert in
Gahan Wilson	PERSON	's book '' Everybody 's Favorite Duck '' is a direct parody of Fantômas .
		
		* Fantômas is a partial inspiration for the character of Phantom Limb on the Adult Swim cartoon '' The Venture Bros. '' His last name , in fact , is
Fantômas	LOCATION	.
		
		A picture similar in appearance to the masked villain can be seen hanging on the wall of his office at
State University	ORGANIZATION	in `` The Invisible Hand of Fate '' .
		
		It is revealed that Phantom Limb is actually the grandson of the famous criminal .
		
		Fantômas himself briefly appears in the series during a flashback in the season 3 episode `` ORB '' as one of the original members of the
Guild of Calamitous Intent	ORGANIZATION	.
		
		* Fantômas has a German cousin in the person of the -LRB- supposedly British -RRB-
Lord Lister	PERSON	.
		
		* In the story `` Fantômville '' by
Nick Campbell	PERSON	, in the book '' Wildthyme in Purple '' , Fantomas meets the time traveller
Iris Wildthyme	PERSON	.
		
		* In the film adaptation of
Alan Moore	PERSON	and
Kevin O'Neill	PERSON	-LRB- comics -RRB- |
Kevin O'Neill	PERSON	's '' The League of Extraordinary Gentlemen '' , the
Fantom	PERSON	-LRB- a character resembling the title character from '' The Phantom of the Opera '' -RRB- owes more than a little to
Fantômas	LOCATION	, although he is ultimately revealed to be M , who in turn is revealed to be Professor
Moriarty	PERSON	.
		
		*
1911	DATE	in science fiction -LRB- first publication -RRB- * * * at Project Gutenberg * * via the Internet Archive * * '' ` Fantomex '' ' is a fictional superhero appearing in American comic books published by
Marvel Comics	ORGANIZATION	.
		
		The character is commonly associated with the X-Men titles .
		
		Fantomex first appeared in '' X-Men : Legacy #New X-Men | New X-Men '' # 128 -LRB-
August , 2002	DATE	#NOM?
Grant Morrison	ORGANIZATION	and
Igor Kordey	PERSON	.
		
		Initially introduced as a character similar to Fantômas and Diabolik , he is later revealed to be an escaped experiment from the Weapon Plus Program .
		
		Fantomex resembles the titular character of the Italian comic book '' Diabolik '' , whose film adaptation was released as '' Danger : Diabolik '' ,
Diabolik	ORGANIZATION	's lover being named
Eva	PERSON	.
		
		The character of
Diabolik	ORGANIZATION	is loosely based on the character
Fantômas	PERSON	, the subject of a series of early-20th century French detective thrillers and a popular Mexican comic book adaptation , whose name is more directly reflected in
Fantomex	LOCATION	's own name. ,
Comic Book Resources Fantomex	ORGANIZATION	's name ,
Jean-Phillipe	PERSON	, is a reference to actor
John Phillip Law	PERSON	, star of `` Danger : Diabolik '' .
		
		In addition , his Weapon X designation - `` Weapon XIII '' - is a reference to the secret agent protagonist of the Franco-Belgian comic '' XIII '' .
		
		After
Morrison	PERSON	's run , the character made sporadic appearances in '' Weapon X '' #
23-25	DATE	, '' Mystique '' #
20-21	DATE	, 24 , the '' Dark Reign : The List-Wolverine '' one-shot and in '' Uncanny X-Men '' # 515-522 during the `` Nation X '' storyline before becoming a founding member of a new covert X-Force as seen in the monthly '' Uncanny X-Force '' series .
		
		In
July 2013	DATE	,
Marvel	ORGANIZATION	announced the character 's first solo series , '' Fantomex MAX '' , written by
Andrew Hope	PERSON	, and illustrated by
Shawn Crystal	ORGANIZATION	.
		
		The series does not take place in current Marvel continuity , and the character is not affiliated with any other
Marvel	ORGANIZATION	characters .
		
		In this series , the character of Fantomex is a more literal take on the Diabolik character , with a storyline less influenced by traditional superhero plots , skewing more towards the concepts of intrigue and James Bond-tinged adventure .
		
